Date,ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJFINANCE.NS,BHARTIARTL.NS,BPCL.NS,BRITANNIA.NS,CIPLA.NS,COALINDIA.NS,DIVISLAB.NS,DRREDDY.NS,EICHERMOT.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBILIFE.NS,SBIN.NS,SHREECEM.NS,SUNPHARMA.NS,TATAMOTORS.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,ULTRACEMCO.NS,UPL.NS,WIPRO.NS
2024-04-29,3078.3837890625,1305.2720947265625,5950.77392578125,2809.9287109375,1158.3560791015625,8689.4775390625,1594.6439208984375,616.7169189453125,1325.065673828125,293.9880676269531,4738.177734375,1396.1619873046875,426.5210266113281,3964.914794921875,1252.0059814453125,4521.7490234375,2377.4638671875,1329.899658203125,1508.8953857421875,573.1508178710938,4316.8984375,646.3447875976562,2195.87744140625,1150.247802734375,1470.920166015625,1379.3145751953125,416.2040710449219,888.7877197265625,1638.6041259765625,3572.634521484375,2047.061279296875,12571.111328125,2483.06005859375,355.1825256347656,268.9361572265625,283.8369140625,1465.0250244140625,1419.64794921875,796.86767578125,24054.453125,1507.70361328125,989.0182495117188,160.3543243408203,3730.877685546875,1253.6063232421875,3593.093017578125,9905.70703125,507.04998779296875,226.96502685546875
2024-04-30,3051.908203125,1312.8525390625,5929.58642578125,2817.47216796875,1165.0009765625,8831.87109375,1613.981689453125,625.4754028320312,1314.971923828125,288.5482482910156,4714.58447265625,1388.229248046875,427.50909423828125,3977.984619140625,1233.55517578125,4547.01904296875,2402.417724609375,1309.9615478515625,1499.6219482421875,581.671875,4399.55224609375,640.72705078125,2200.16845703125,1140.5809326171875,1499.0577392578125,1365.6632080078125,413.7820129394531,875.3430786132812,1622.1719970703125,3533.313232421875,2140.676025390625,12697.5673828125,2480.685791015625,355.37823486328125,268.60382080078125,291.7132263183594,1467.0,1433.821044921875,796.6266479492188,24353.025390625,1488.3817138671875,996.23388671875,158.05532836914062,3683.111572265625,1229.47412109375,3577.5439453125,9913.0625,507.1499938964844,226.69537353515625
2024-05-02,3036.822021484375,1326.626220703125,5941.001953125,2914.950927734375,1148.9632568359375,9037.2021484375,1614.431396484375,621.7850341796875,1296.8231201171875,301.518310546875,4698.49365234375,1408.1107177734375,427.1326599121094,3940.46484375,1250.09716796875,4551.96435546875,2428.019775390625,1304.3062744140625,1511.6082763671875,574.3966064453125,4417.41943359375,637.7938232421875,2196.07470703125,1129.724365234375,1488.6729736328125,1359.798828125,416.9638977050781,883.4296875,1573.9249267578125,3538.4248046875,2169.266357421875,12685.5302734375,2485.533447265625,361.1022033691406,268.5562744140625,303.0686340332031,1466.550048828125,1458.124755859375,800.2904052734375,24733.939453125,1505.12744140625,1015.9035034179688,160.30642700195312,3724.226318359375,1232.782470703125,3556.8115234375,9924.5947265625,498.20001220703125,224.24407958984375
2024-05-03,2990.51416015625,1308.2943115234375,5991.90234375,2870.228271484375,1140.6197509765625,9032.1923828125,1626.2740478515625,626.1936645507812,1270.32080078125,299.23785400390625,4683.63720703125,1412.7711181640625,446.6119689941406,3926.848388671875,1262.4342041015625,4548.84912109375,2471.851318359375,1292.180419921875,1499.128662109375,563.9820556640625,4408.94580078125,643.4115600585938,2186.9501953125,1132.30224609375,1467.4090576171875,1361.577392578125,414.5419006347656,867.4052124023438,1545.006591796875,3440.416748046875,2177.059326171875,12375.26171875,2429.932373046875,357.0905456542969,271.69012451171875,300.4109802246094,1434.0,1440.50830078125,801.6402587890625,25649.8359375,1497.34912109375,1001.670166015625,159.49220275878906,3705.042724609375,1216.7755126953125,3522.374267578125,9758.4296875,493.6000061035156,224.21957397460938
2024-05-06,2872.022705078125,1278.22021484375,6038.86376953125,2872.579345703125,1142.76806640625,8979.5703125,1610.333984375,619.7207641601562,1276.2874755859375,289.926025390625,4996.564453125,1411.4324951171875,433.43756103515625,3938.824951171875,1251.2801513671875,4548.6015625,2443.908447265625,1302.4849853515625,1502.1376953125,553.1687622070312,4367.30419921875,635.158935546875,2225.568603515625,1136.5159912109375,1481.0576171875,1370.806640625,412.9272155761719,873.8051147460938,1622.521728515625,3404.535888671875,2208.777099609375,12322.9052734375,2431.21826171875,349.11602783203125,267.93902587890625,296.5453186035156,1419.5250244140625,1437.86328125,778.838134765625,25441.072265625,1515.1846923828125,1004.437744140625,160.54591369628906,3779.8974609375,1228.2576904296875,3269.451904296875,9719.2626953125,483.3999938964844,224.85690307617188
2024-05-07,2833.358154296875,1275.9412841796875,5882.8740234375,2853.818603515625,1126.830322265625,8607.94140625,1614.1317138671875,620.8681030273438,1279.0223388671875,287.0992126464844,5107.3720703125,1375.5367431640625,429.1088562011719,3887.53955078125,1244.1524658203125,4571.7451171875,2411.732177734375,1292.916259765625,1485.8599853515625,550.4779052734375,4335.34619140625,616.6649780273438,2347.095947265625,1122.2388916015625,1436.6011962890625,1385.27490234375,418.2461242675781,850.6861572265625,1642.1002197265625,3369.589111328125,2175.5703125,12248.359375,2481.92236328125,341.63079833984375,259.8196716308594,285.3348388671875,1401.4749755859375,1447.395263671875,773.1497192382812,25300.255859375,1501.5107421875,977.1077880859375,157.33689880371094,3835.712890625,1257.6444091796875,3260.23193359375,9625.3193359375,474.1000061035156,227.43075561523438
2024-05-08,2857.935546875,1265.6358642578125,5829.28271484375,2785.534423828125,1127.7796630859375,8678.865234375,1602.039306640625,614.2642822265625,1281.4586181640625,294.7007141113281,5161.22119140625,1373.107421875,437.060546875,3903.392578125,1204.139404296875,4549.689453125,2368.249267578125,1276.11083984375,1462.676513671875,548.5844116210938,4468.1640625,629.88916015625,2309.266845703125,1113.414794921875,1426.6614990234375,1372.1524658203125,418.86346435546875,857.9295043945312,1646.5452880859375,3427.6865234375,2166.536376953125,12426.1796875,2511.94921875,347.7951354980469,262.906005859375,291.8581848144531,1418.550048828125,1424.0396728515625,781.7305908203125,25564.05859375,1507.8524169921875,1000.3851928710938,159.06114196777344,3833.78515625,1252.3411865234375,3249.21826171875,9463.2802734375,477.8500061035156,227.08758544921875
2024-05-09,2764.121337890625,1233.2332763671875,5789.30078125,2655.040771484375,1114.7896728515625,8775.5283203125,1563.613525390625,596.7111206054688,1268.3814697265625,281.32684326171875,5004.955078125,1347.3756103515625,417.34600830078125,3766.83056640625,1168.550048828125,4517.99072265625,2344.689697265625,1282.327880859375,1428.0,537.7213134765625,4614.39501953125,615.8695068359375,2294.07568359375,1106.1771240234375,1386.0621337890625,1383.9290771484375,403.7615966796875,828.0634155273438,1641.301025390625,3219.873291015625,2196.46728515625,12387.64453125,2486.67138671875,338.5975646972656,251.89024353027344,286.2046203613281,1394.125,1419.697998046875,790.4078979492188,25404.958984375,1480.999755859375,1018.3745727539062,155.08580017089844,3817.637939453125,1234.92333984375,3235.1142578125,9390.412109375,466.45001220703125,223.50869750976562
2024-05-10,2794.693603515625,1255.231201171875,5825.24462890625,2714.9482421875,1119.2362060546875,8909.390625,1571.7083740234375,603.8479614257812,1293.939208984375,293.9168395996094,5001.697265625,1328.2874755859375,422.8980407714844,3770.35888671875,1177.2286376953125,4606.806640625,2368.0498046875,1278.5877685546875,1437.9000244140625,546.6907958984375,4723.34130859375,622.0341186523438,2330.47509765625,1107.515625,1394.666748046875,1369.8450927734375,411.59747314453125,846.96533203125,1626.1676025390625,3215.941162109375,2177.109130859375,12556.8955078125,2506.2109375,347.84405517578125,256.638427734375,293.54937744140625,1407.425048828125,1429.229736328125,788.0457153320312,25564.85546875,1492.7911376953125,1034.5352783203125,155.42108154296875,3753.724853515625,1230.349853515625,3279.120361328125,9435.7431640625,501.8999938964844,221.5231475830078
2024-05-13,2876.96826171875,1294.5208740234375,5812.98046875,2820.754150390625,1131.1270751953125,8919.8056640625,1579.553466796875,606.9737548828125,1278.8233642578125,288.33447265625,5064.6279296875,1402.756103515625,417.8164978027344,3887.63916015625,1174.7532958984375,4606.4111328125,2376.069091796875,1275.3822021484375,1455.25,557.7532348632812,4731.23388671875,629.88916015625,2328.600341796875,1118.3721923828125,1389.1282958984375,1368.451171875,410.17279052734375,853.910888671875,1639.403076171875,3237.961181640625,2168.373046875,12555.2607421875,2489.44140625,343.3431091308594,253.45713806152344,296.2553405761719,1402.699951171875,1422.392822265625,779.8023071289062,25894.86328125,1511.122314453125,948.64111328125,156.95375061035156,3805.684326171875,1228.063232421875,3243.038330078125,9495.1904296875,534.0999755859375,221.57217407226562
2024-05-14,3034.77392578125,1319.144775390625,5845.5341796875,2807.92041015625,1121.984130859375,8992.16796875,1575.4560546875,603.0845947265625,1277.1826171875,287.88311767578125,5074.74658203125,1345.937744140625,422.2393493652344,3872.432373046875,1166.8502197265625,4678.7099609375,2362.969482421875,1283.29931640625,1460.949951171875,559.6467895507812,4884.14697265625,642.9641723632812,2317.70068359375,1110.98583984375,1405.3975830078125,1369.65283203125,408.1307067871094,874.6484985351562,1644.4976806640625,3322.108642578125,2253.400390625,12694.2978515625,2460.849609375,348.1376037597656,259.1549377441406,298.86468505859375,1420.074951171875,1430.1280517578125,788.8652954101562,25927.140625,1531.1376953125,953.4844360351562,158.0074462890625,3760.761962890625,1241.1510009765625,3278.17333984375,9603.6982421875,510.04998779296875,223.72930908203125
2024-05-15,3046.962646484375,1325.6846923828125,5831.57568359375,2756.535888671875,1127.18017578125,8831.375,1568.060791015625,603.4730834960938,1302.640625,296.9574279785156,4998.93359375,1394.872802734375,440.2600402832031,3868.8046875,1168.0828857421875,4598.39990234375,2360.62841796875,1294.810546875,1438.5,554.0657348632812,4897.55908203125,649.9739990234375,2291.7578125,1114.7532958984375,1401.5404052734375,1365.08642578125,406.3260498046875,864.1804809570312,1648.99267578125,3353.418212890625,2285.56494140625,12647.8369140625,2438.737548828125,353.56805419921875,259.6772766113281,304.2766418457031,1416.2750244140625,1427.38330078125,790.8900146484375,25722.662109375,1513.45068359375,936.335205078125,158.63009643554688,3740.71044921875,1240.1778564453125,3257.889892578125,9557.421875,514.7999877929688,224.685302734375
2024-05-16,3038.869873046875,1332.8193359375,5914.23193359375,2756.87890625,1138.4215087890625,8800.3271484375,1594.9937744140625,609.5394897460938,1337.6455078125,293.9643249511719,5071.73583984375,1409.1517333984375,440.6834716796875,3907.169189453125,1163.1917724609375,4630.44482421875,2363.517578125,1309.6248779296875,1460.25,565.1281127929688,4978.95458984375,649.6259765625,2311.338134765625,1121.3961181640625,1393.2821044921875,1397.1959228515625,409.7928771972656,879.5104370117188,1670.219482421875,3401.8818359375,2354.510009765625,12380.7099609375,2442.052001953125,353.6659240722656,263.6656799316406,302.00555419921875,1425.3499755859375,1449.4412841796875,782.8394165039062,25589.115234375,1522.26953125,925.5614013671875,158.91744995117188,3787.85302734375,1272.72705078125,3323.026611328125,9651.861328125,510.0,227.70040893554688
2024-05-17,3057.702880859375,1323.5543212890625,5935.5185546875,2752.81298828125,1140.4698486328125,8709.912109375,1583.7508544921875,607.7552490234375,1336.9991455078125,298.50146484375,5021.4404296875,1387.2872314453125,442.51849365234375,3886.893798828125,1153.081787109375,4642.46142578125,2414.371826171875,1295.1019287109375,1464.0999755859375,568.2674560546875,4928.45166015625,651.7140502929688,2288.847900390625,1120.850830078125,1396.842529296875,1388.4957275390625,414.39935302734375,900.3967895507812,1694.692626953125,3392.19873046875,2496.32177734375,12523.2138671875,2419.4453125,357.57977294921875,263.47576904296875,302.63372802734375,1435.699951171875,1431.4754638671875,788.52783203125,26206.984375,1517.4141845703125,934.7537841796875,160.30642700195312,3722.94140625,1270.245849609375,3350.187744140625,9832.04296875,511.25,226.00901794433594
2024-05-21,3114.650634765625,1372.9014892578125,5930.73291015625,2793.862060546875,1136.772705078125,8749.58984375,1581.55224609375,609.1509399414062,1336.85009765625,305.96044921875,5111.5673828125,1430.173583984375,461.7154846191406,3992.04833984375,1149.1549072265625,4621.7412109375,2437.283935546875,1303.5533447265625,1458.800048828125,563.6830444335938,4894.21826171875,689.6465454101562,2279.328857421875,1111.38232421875,1391.0567626953125,1378.73779296875,412.97467041015625,916.2724609375,1696.3907470703125,3382.565185546875,2504.313232421875,12356.587890625,2434.582275390625,363.98870849609375,265.9923095703125,314.71392822265625,1436.125,1426.9342041015625,800.8689575195312,25736.408203125,1526.8768310546875,940.2888793945312,167.01181030273438,3709.444091796875,1288.24755859375,3365.986083984375,9731.6884765625,512.0999755859375,225.95997619628906
2024-05-22,3138.079345703125,1365.6678466796875,5850.86865234375,2827.1220703125,1125.1317138671875,8734.5615234375,1582.9512939453125,609.3045654296875,1340.4300537109375,304.297607421875,5199.7197265625,1469.8372802734375,472.1138610839844,4033.792236328125,1167.6356201171875,4643.99462890625,2427.322021484375,1304.670654296875,1459.199951171875,558.5006713867188,4838.1474609375,680.6481323242188,2334.765625,1101.6163330078125,1389.5238037109375,1398.58984375,417.81866455078125,908.681884765625,1697.6893310546875,3402.127685546875,2502.724853515625,12414.09375,2442.843017578125,365.79888916015625,263.9980773925781,314.81060791015625,1460.6500244140625,1424.6884765625,802.6334838867188,25582.48828125,1525.2420654296875,936.532958984375,166.00599670410156,3720.902099609375,1294.572509765625,3372.81396484375,9836.5166015625,515.5499877929688,226.1560821533203
2024-05-23,3384.2041015625,1430.2254638671875,5952.46826171875,2844.756591796875,1164.3514404296875,8891.1884765625,1607.435791015625,616.721435546875,1366.4351806640625,307.5995178222656,5213.29296875,1476.629638671875,467.9732971191406,4087.909912109375,1172.59619140625,4799.669921875,2444.40673828125,1314.87060546875,1492.5999755859375,563.73291015625,4982.6826171875,672.9423217773438,2350.15380859375,1124.816650390625,1425.029541015625,1415.509765625,419.1959228515625,909.87255859375,1707.178955078125,3524.564208984375,2590.234130859375,12813.869140625,2447.7900390625,364.2822265625,269.173583984375,309.15704345703125,1486.050048828125,1444.0516357421875,815.7206420898438,25580.447265625,1481.4456787109375,951.2109985351562,168.1134033203125,3780.5703125,1301.481201171875,3440.791259765625,10110.5908203125,510.8500061035156,228.36224365234375
2024-05-24,3381.856201171875,1403.2232666015625,5896.9326171875,2816.345703125,1173.0946044921875,8876.0615234375,1600.6900634765625,617.6474609375,1380.8050537109375,310.7588806152344,5173.36328125,1473.9522705078125,471.4551086425781,4097.25244140625,1166.2437744140625,4827.4619140625,2431.655517578125,1306.7591552734375,1517.199951171875,563.1846923828125,4956.63232421875,669.4125366210938,2336.88671875,1122.288330078125,1425.96923828125,1408.4918212890625,414.304443359375,901.5874633789062,1701.5849609375,3564.376953125,2560.998291015625,12878.8056640625,2441.458251953125,366.87518310546875,268.9836730957031,308.0939636230469,1480.25,1433.5216064453125,812.28955078125,25360.82421875,1473.1224365234375,949.431884765625,167.4907684326172,3737.894775390625,1286.1553955078125,3401.2705078125,10170.7841796875,515.7999877929688,227.30819702148438
2024-05-27,3286.0439453125,1418.6318359375,5921.80908203125,2813.945556640625,1186.0845947265625,8926.154296875,1594.7939453125,622.94140625,1376.677978515625,311.6853332519531,5145.2783203125,1466.218017578125,465.2914123535156,4229.2919921875,1167.6256103515625,4740.77197265625,2381.498291015625,1314.6275634765625,1527.699951171875,562.337646484375,4923.31884765625,673.986328125,2352.126953125,1120.1568603515625,1449.0133056640625,1414.5003662109375,409.84033203125,894.9395751953125,1709.126708984375,3590.0341796875,2530.571044921875,12785.337890625,2433.691650390625,361.6893005371094,263.6656799316406,307.2725524902344,1466.25,1407.52099609375,817.2891845703125,25319.73046875,1452.6610107421875,947.4055786132812,168.1134033203125,3735.515869140625,1293.891357421875,3392.2998046875,10165.2177734375,524.9500122070312,221.8173065185547
2024-05-28,3241.0849609375,1387.76513671875,5887.11181640625,2852.054931640625,1182.4874267578125,8917.2763671875,1598.6414794921875,620.9132690429688,1363.4517822265625,307.1481628417969,5183.08642578125,1467.0111083984375,458.8923645019531,4365.3076171875,1186.03662109375,4718.66748046875,2431.008056640625,1319.5819091796875,1530.5,576.489501953125,5020.208984375,677.4166870117188,2363.42138671875,1117.3310546875,1443.326416015625,1410.3665771484375,407.4658203125,900.2975463867188,1701.7847900390625,3596.12890625,2534.244140625,12698.65625,2425.5791015625,357.5308532714844,260.4844055175781,302.2954406738281,1456.199951171875,1447.9940185546875,814.7894287109375,25538.357421875,1451.521484375,936.5823364257812,167.5386505126953,3728.572998046875,1279.6844482421875,3398.2802734375,10118.892578125,517.5,223.5822296142578
2024-05-29,3255.821533203125,1397.1787109375,5886.06494140625,2841.2294921875,1158.8555908203125,8997.078125,1568.91015625,614.919189453125,1369.4681396484375,300.9956970214844,5162.60302734375,1480.99267578125,457.7631530761719,4420.8662109375,1193.0848388671875,4693.39697265625,2391.410400390625,1314.4334716796875,1508.300048828125,559.9457397460938,4981.27880859375,701.2798461914062,2341.17724609375,1092.5941162109375,1444.2166748046875,1394.8885498046875,409.3179626464844,894.8899536132812,1686.0020751953125,3573.1259765625,2515.233154296875,12668.9873046875,2449.818115234375,356.7480773925781,258.1578369140625,307.03094482421875,1440.7750244140625,1410.1162109375,806.4567260742188,25230.41796875,1465.443115234375,932.6781005859375,166.916015625,3693.3740234375,1251.8060302734375,3369.375,9964.3095703125,517.25,221.0083770751953
2024-05-30,3191.330810546875,1370.919677734375,5749.46826171875,2825.11376953125,1167.04931640625,8896.1982421875,1523.1390380859375,597.7319946289062,1369.5179443359375,297.28997802734375,5131.75439453125,1454.2691650390625,453.71673583984375,4385.880859375,1167.8343505859375,4690.97412109375,2336.22216796875,1293.79052734375,1514.8499755859375,548.8833618164062,4973.7734375,691.187744140625,2319.47607421875,1104.1942138671875,1430.914306640625,1372.296630859375,402.5743408203125,876.8314208984375,1688.2496337890625,3573.027587890625,2475.375244140625,12480.12109375,2379.178955078125,351.95361328125,253.26724243164062,296.40032958984375,1424.8499755859375,1377.428466796875,809.5936889648438,24968.205078125,1445.7744140625,913.2555541992188,157.24111938476562,3627.782470703125,1207.43408203125,3261.17919921875,9810.669921875,506.1000061035156,214.2183074951172
2024-05-31,3408.232177734375,1424.32958984375,5822.00439453125,2822.66455078125,1161.2537841796875,9011.5107421875,1527.63623046875,605.0721435546875,1365.142333984375,298.263916015625,5113.2451171875,1435.0323486328125,462.2330627441406,4280.92529296875,1151.55078125,4681.57861328125,2307.383056640625,1286.2620849609375,1531.550048828125,547.9863891601562,4957.89111328125,685.4207763671875,2297.4296875,1111.4815673828125,1445.799072265625,1371.760498046875,405.0438537597656,873.7058715820312,1678.560302734375,3607.040771484375,2488.032470703125,12283.2802734375,2329.810302734375,351.2686462402344,251.0355682373047,299.5895080566406,1430.4000244140625,1383.766357421875,814.005126953125,24587.890625,1446.4681396484375,912.3165283203125,160.16273498535156,3564.521240234375,1195.367919921875,3231.32666015625,9857.044921875,508.79998779296875,214.8311309814453
2024-06-03,3641.91845703125,1569.546875,5833.96875,2808.21435546875,1222.9561767578125,9260.1904296875,1574.8065185546875,624.7527465820312,1383.390625,316.4837646484375,5101.3994140625,1440.1390380859375,482.1357727050781,4295.53564453125,1149.850830078125,4619.66455078125,2359.73193359375,1276.887939453125,1572.199951171875,548.2355346679688,4997.59619140625,691.9832153320312,2323.9150390625,1150.0989990234375,1512.904052734375,1370.785400390625,408.7480773925781,908.1857299804688,1716.1690673828125,3831.0244140625,2614.853759765625,12359.4111328125,2329.958984375,383.3622741699219,269.79083251953125,326.31097412109375,1510.324951171875,1388.8565673828125,887.8229370117188,25214.1796875,1439.77978515625,939.4487915039062,166.916015625,3595.496337890625,1211.8128662109375,3250.563720703125,10408.3251953125,528.1500244140625,217.72364807128906
2024-06-04,2938.561767578125,1237.593017578125,5828.4853515625,2799.593017578125,1130.3775634765625,9172.205078125,1476.36865234375,588.0745849609375,1292.4970703125,275.64947509765625,5256.6787109375,1450.2532958984375,415.84033203125,4297.77197265625,1139.4127197265625,4446.13671875,2247.76220703125,1266.29931640625,1483.1500244140625,532.6386108398438,5142.95556640625,645.3504638671875,2462.4091796875,1062.3048095703125,1376.221435546875,1358.84130859375,401.35321044921875,835.306640625,1636.15673828125,3345.455810546875,2554.197998046875,12062.119140625,2401.884521484375,324.1163024902344,224.3983612060547,286.0113525390625,1397.2750244140625,1336.306640625,759.9407348632812,24789.33203125,1416.7916259765625,893.4376220703125,152.25997924804688,3607.294189453125,1205.9259033203125,3228.38623046875,9859.828125,495.95001220703125,214.80661010742188
2024-06-05,3112.5029296875,1342.282470703125,5917.1728515625,2901.578125,1183.5865478515625,9524.8388671875,1516.7430419921875,617.6248779296875,1336.899658203125,276.0770263671875,5416.15283203125,1484.364013671875,433.3905029296875,4475.23291015625,1157.97265625,4528.82080078125,2296.02685546875,1305.302001953125,1551.800048828125,550.079345703125,5479.76953125,691.2871704101562,2567.41357421875,1099.1873779296875,1484.4697265625,1394.380859375,415.9495849609375,871.5726318359375,1716.218994140625,3351.1572265625,2721.0263671875,12385.61328125,2483.10986328125,333.6563415527344,235.0342559814453,288.765625,1420.75,1387.459228515625,774.2042846679688,25385.333984375,1473.7169189453125,919.1860961914062,162.07855224609375,3637.832275390625,1232.782470703125,3306.82958984375,9978.921875,528.4500122070312,221.3515625
2024-06-06,3182.738525390625,1340.6473388671875,5944.4423828125,2845.78515625,1170.0469970703125,9623.2392578125,1525.487548828125,625.6787109375,1363.0042724609375,277.5260925292969,5370.546875,1464.581787109375,445.05926513671875,4421.7607421875,1171.2540283203125,4668.0283203125,2325.812255859375,1357.564453125,1559.699951171875,553.3681030273438,5359.44384765625,673.6383056640625,2514.985595703125,1100.92236328125,1464.837646484375,1435.4781494140625,420.8795471191406,881.1971435546875,1732.80078125,3423.45947265625,2680.225341796875,12554.9140625,2445.0693359375,342.2178649902344,239.59249877929688,290.3602294921875,1431.5999755859375,1440.1090087890625,800.868896484375,25539.94921875,1459.250244140625,927.3900146484375,164.80860900878906,3719.3486328125,1281.97119140625,3310.81640625,9995.6728515625,537.4000244140625,226.00901794433594
2024-06-07,3216.607666015625,1366.3118896484375,5996.83740234375,2868.219970703125,1185.8848876953125,9647.14453125,1566.7115478515625,649.673095703125,1417.351318359375,284.9613037109375,5393.349609375,1484.6614990234375,450.89361572265625,4496.4521484375,1205.12353515625,4709.8154296875,2370.73974609375,1390.593017578125,1573.3499755859375,561.0420532226562,5405.541015625,676.4720458984375,2542.802490234375,1112.1258544921875,1475.7169189453125,1495.2958984375,424.50445556640625,905.060302734375,1751.780029296875,3472.561767578125,2836.6796875,12691.029296875,2475.788330078125,352.834228515625,247.28453063964844,298.9613342285156,1469.949951171875,1423.141357421875,813.613037109375,25979.54296875,1493.08837890625,959.2667236328125,171.3702850341797,3781.055908203125,1340.5013427734375,3432.8173828125,10401.466796875,539.75,237.55458068847656
2024-06-10,3217.156982421875,1371.4647216796875,6038.86376953125,2877.869873046875,1199.0745849609375,9654.583984375,1564.8128662109375,640.40869140625,1418.14697265625,286.29156494140625,5417.88037109375,1521.3504638671875,449.5291748046875,4508.578125,1214.0406494140625,4730.337890625,2437.433349609375,1378.2073974609375,1561.300048828125,567.2708740234375,5541.45751953125,672.5446166992188,2530.521728515625,1114.2080078125,1469.5355224609375,1462.291259765625,422.3294982910156,908.7811279296875,1743.7388916015625,3483.620849609375,2787.142333984375,12598.5517578125,2521.051025390625,357.0415954589844,246.09747314453125,305.1947021484375,1471.4000244140625,1429.5792236328125,815.4265747070312,27137.376953125,1499.28125,963.8629150390625,172.7017822265625,3746.82763671875,1304.2545166015625,3411.03857421875,10762.42578125,551.5,232.9951934814453
2024-06-11,3218.305908203125,1390.688232421875,6089.96240234375,2870.9951171875,1193.6787109375,9733.5927734375,1567.26123046875,644.8579711914062,1419.34033203125,288.47698974609375,5446.85302734375,1517.3841552734375,448.2587890625,4448.14892578125,1200.739501953125,4706.501953125,2447.49462890625,1387.97021484375,1564.800048828125,569.7623901367188,5603.82373046875,669.1142578125,2521.643798828125,1108.65576171875,1464.788330078125,1458.39111328125,418.5595703125,903.0261840820312,1718.116943359375,3537.638671875,2814.93896484375,12743.28515625,2514.86767578125,359.48779296875,259.77215576171875,305.9195556640625,1456.675048828125,1425.3372802734375,819.102783203125,26962.1875,1486.05322265625,978.6854248046875,173.69802856445312,3740.41943359375,1313.1094970703125,3399.576171875,10869.0927734375,554.2999877929688,233.38739013671875
2024-06-12,3216.108154296875,1381.2745361328125,6150.43408203125,2874.308837890625,1186.9840087890625,9824.404296875,1578.1043701171875,652.0535278320312,1430.428466796875,291.3988037109375,5369.4111328125,1527.994140625,459.8804931640625,4425.18994140625,1204.875,4797.49365234375,2440.7705078125,1397.6358642578125,1574.1500244140625,570.7589721679688,5607.31005859375,670.0588989257812,2494.368896484375,1109.994384765625,1467.953125,1448.1046142578125,417.8829040527344,909.7733764648438,1713.87158203125,3568.702392578125,2767.287841796875,12729.1181640625,2510.267333984375,363.30377197265625,261.6239929199219,313.7475280761719,1463.324951171875,1449.9403076171875,822.5828857421875,27435.453125,1493.08837890625,980.2717895507812,174.5601348876953,3720.56201171875,1333.6898193359375,3371.268798828125,10979.6875,550.0499877929688,233.80410766601562
2024-06-13,3221.852783203125,1391.67919921875,6187.92333984375,2878.46337890625,1173.744140625,9843.400390625,1589.097412109375,659.02783203125,1417.8486328125,294.2493591308594,5310.33056640625,1531.56396484375,459.1276550292969,4565.47900390625,1211.992919921875,4748.88232421875,2448.640380859375,1402.8814697265625,1580.75,591.4884643554688,5632.294921875,676.8201293945312,2453.629638671875,1097.8984375,1490.7005615234375,1456.6361083984375,415.9495849609375,908.6322631835938,1724.4599609375,3640.807861328125,2840.898681640625,12726.6416015625,2524.563232421875,361.98284912109375,262.62109375,310.6549987792969,1465.25,1447.145751953125,827.2884521484375,27387.482421875,1497.0023193359375,977.446044921875,174.87625122070312,3765.714111328125,1351.545654296875,3460.87548828125,11107.9267578125,557.7000122070312,236.5985870361328
2024-06-14,3260.0830078125,1423.7730712890625,6189.3193359375,2889.9375,1180.1392822265625,9961.75,1590.7464599609375,663.2377319335938,1419.489501953125,297.71759033203125,5324.34765625,1551.593994140625,458.23370361328125,4560.60888671875,1209.8853759765625,4881.0185546875,2461.739990234375,1390.1558837890625,1596.9000244140625,596.322021484375,5620.86767578125,679.7035522460938,2469.9150390625,1096.212890625,1485.8543701171875,1451.7122802734375,416.7712707519531,913.9903564453125,1715.3199462890625,3625.2265625,2907.3125,12725.0078125,2515.411865234375,360.51513671875,261.5290222167969,310.70330810546875,1477.550048828125,1467.107666015625,822.680908203125,27434.556640625,1502.1549072265625,984.9317626953125,175.44142150878906,3720.950439453125,1334.51708984375,3518.536865234375,11176.51953125,551.7000122070312,234.0982666015625
2024-06-18,3307.35888671875,1438.00390625,6217.984375,2886.871337890625,1190.9808349609375,9918.2001953125,1596.9425048828125,662.6188354492188,1420.4342041015625,299.7367248535156,5326.51953125,1561.5595703125,460.2098083496094,4536.65576171875,1191.196044921875,4882.0078125,2448.142333984375,1396.130126953125,1607.800048828125,599.1624145507812,5573.07666015625,674.8812255859375,2476.38916015625,1113.26611328125,1491.343505859375,1460.7799072265625,414.4513244628906,918.1576538085938,1717.517578125,3626.602783203125,2940.370361328125,12443.41796875,2523.17822265625,361.6893005371094,261.9088439941406,320.65740966796875,1481.0250244140625,1470.7508544921875,828.2687377929688,27358.94140625,1507.0595703125,977.4956665039062,173.49685668945312,3704.4921875,1334.419677734375,3577.294677734375,11053.4990234375,556.1500244140625,241.13348388671875
